Order ID,Order Date,Ship Date,Days for Shipment,Ship Mode,Customer ID,Segment,City,Region,Product ID,Category,Total Revenue,Sold Quantity,Discount,Discount Amount,Profit,Profit Margin,Cost of Goods Sold (COGS),Cost per Quantity
CA-2012-167269,2012-06-16,2012-06-20,4,Standard Class,PB-19150,Consumer,Philadelphia,East,OFF-EN-10003072,Envelopes,$6.21,2,20%,$1.24,$2.17,35%,$4.04,$2.02
CA-2014-106964,2014-12-18,2014-12-21,3,First Class,HR-14770,Home Office,Los Angeles,West,OFF-BI-10000320,Binders,$11.81,2,20%,$2.36,$4.28,36%,$7.53,$3.76
CA-2013-126529,2013-01-11,2013-01-13,2,Second Class,DE-13255,Home Office,Springfield,East,OFF-PA-10001166,Paper,$15.55,3,20%,$3.11,$5.44,35%,$10.11,$3.37
CA-2013-126529,2013-01-11,2013-01-13,2,Second Class,DE-13255,Home Office,Springfield,East,OFF-PA-10003656,Paper,$63.31,3,20%,$12.66,$20.58,33%,$42.74,$14.25
CA-2013-126529,2013-01-11,2013-01-13,2,Second Class,DE-13255,Home Office,Springfield,East,TEC-PH-10000148,Phones,$15.59,2,40%,$6.24,-$9.87,-63%,$25.46,$12.73
CA-2011-163552,2011-07-11,2011-07-15,4,Standard Class,LA-16780,Corporate,Hackensack,East,OFF-PA-10000474,Paper,$177.20,5,0%,$0.00,$83.28,47%,$93.92,$18.78
CA-2011-163552,2011-07-11,2011-07-15,4,Standard Class,LA-16780,Corporate,Hackensack,East,TEC-PH-10003885,Phones,$197.97,3,0%,$0.00,$57.41,29%,$140.56,$46.85
CA-2011-163552,2011-07-11,2011-07-15,4,Standard Class,LA-16780,Corporate,Hackensack,East,FUR-CH-10003379,Chairs,$854.94,3,0%,$0.00,$213.74,25%,$641.21,$213.74
CA-2011-163552,2011-07-11,2011-07-15,4,Standard Class,LA-16780,Corporate,Hackensack,East,FUR-FU-10000629,Furnishings,$124.11,9,0%,$0.00,$52.13,42%,$71.98,$8.00
CA-2011-163552,2011-07-11,2011-07-15,4,Standard Class,LA-16780,Corporate,Hackensack,East,OFF-LA-10001175,Labels,$14.40,5,0%,$0.00,$7.06,49%,$7.34,$1.47
CA-2013-109820,2013-11-21,2013-11-23,2,First Class,AG-10390,Consumer,Cincinnati,East,OFF-PA-10000955,Paper,$15.70,3,20%,$3.14,$5.10,33%,$10.59,$3.53
CA-2013-109820,2013-11-21,2013-11-23,2,First Class,AG-10390,Consumer,Cincinnati,East,OFF-BI-10003460,Binders,$2.63,2,70%,$1.84,-$1.93,-73%,$4.56,$2.28
CA-2013-109820,2013-11-21,2013-11-23,2,First Class,AG-10390,Consumer,Cincinnati,East,OFF-BI-10000474,Binders,$14.43,3,70%,$10.10,-$10.58,-73%,$25.01,$8.34
CA-2013-113061,2013-04-23,2013-04-27,4,Standard Class,EL-13735,Home Office,Jefferson City,Central,FUR-FU-10003975,Furnishings,$86.62,2,0%,$0.00,$8.66,10%,$77.96,$38.98
CA-2012-127418,2012-06-13,2012-06-14,1,First Class,JJ-15445,Consumer,Los Angeles,West,OFF-BI-10003707,Binders,$36.62,3,20%,$7.32,$13.73,38%,$22.89,$7.63
CA-2014-121818,2014-11-21,2014-11-22,1,First Class,JH-15430,Consumer,Burlington,South,OFF-AR-10000203,Art,$23.97,7,20%,$4.79,$2.70,11%,$21.27,$3.04
CA-2014-121818,2014-11-21,2014-11-22,1,First Class,JH-15430,Consumer,Burlington,South,OFF-AR-10004790,Art,$28.73,3,20%,$5.75,$1.80,6%,$26.93,$8.98
CA-2013-127670,2013-03-21,2013-03-25,4,Standard Class,RD-19660,Home Office,Saint Peters,Central,FUR-TA-10001095,Tables,$697.16,4,0%,$0.00,$146.40,21%,$550.76,$137.69
CA-2013-102981,2013-09-07,2013-09-10,3,Second Class,MO-17500,Consumer,New York City,East,TEC-AC-10004761,Accessories,$31.86,2,0%,$0.00,$11.15,35%,$20.71,$10.35
CA-2013-102981,2013-09-07,2013-09-10,3,Second Class,MO-17500,Consumer,New York City,East,FUR-BO-10001811,Bookcases,$722.35,3,20%,$144.47,$90.29,13%,$632.06,$210.69
CA-2014-115651,2014-07-10,2014-07-13,3,First Class,NS-18640,Corporate,Chicago,Central,OFF-AR-10001130,Art,$8.84,5,20%,$1.77,$2.98,34%,$5.86,$1.17
CA-2014-115651,2014-07-10,2014-07-13,3,First Class,NS-18640,Corporate,Chicago,Central,OFF-AP-10000055,Appliances,$58.46,9,80%,$46.77,-$146.16,-250%,$204.62,$22.74
CA-2014-152702,2014-10-13,2014-10-17,4,Standard Class,SN-20710,Home Office,Rockford,Central,FUR-CH-10002304,Chairs,$254.60,14,30%,$76.38,-$18.19,-7%,$272.79,$19.49
CA-2013-169103,2013-03-09,2013-03-14,5,Standard Class,ZC-21910,Consumer,Miami,South,TEC-PH-10001530,Phones,"$1,363.96",5,20%,$272.79,$85.25,6%,"$1,278.71",$255.74
CA-2013-169103,2013-03-09,2013-03-14,5,Standard Class,ZC-21910,Consumer,Miami,South,FUR-FU-10004006,Furnishings,$102.36,3,20%,$20.47,-$3.84,-4%,$106.20,$35.40
CA-2011-139192,2011-05-27,2011-06-01,5,Second Class,LC-16885,Consumer,San Francisco,West,TEC-PH-10000486,Phones,"$1,113.50",12,20%,$222.70,$125.27,11%,$988.23,$82.35
CA-2011-139192,2011-05-27,2011-06-01,5,Second Class,LC-16885,Consumer,San Francisco,West,TEC-AC-10001606,Accessories,$99.99,1,0%,$0.00,$38.00,38%,$61.99,$61.99
US-2012-153500,2012-07-03,2012-07-05,2,First Class,DG-13300,Corporate,Philadelphia,East,FUR-FU-10000293,Furnishings,$168.46,2,20%,$33.69,-$29.48,-18%,$197.95,$98.97
US-2012-153500,2012-07-03,2012-07-05,2,First Class,DG-13300,Corporate,Philadelphia,East,OFF-PA-10001307,Paper,$6.72,2,20%,$1.34,$2.44,36%,$4.28,$2.14
US-2012-153500,2012-07-03,2012-07-05,2,First Class,DG-13300,Corporate,Philadelphia,East,FUR-FU-10004460,Furnishings,$282.89,9,20%,$56.58,$56.58,20%,$226.31,$25.15
CA-2012-110667,2012-04-04,2012-04-08,4,Standard Class,NF-18595,Home Office,New York City,East,OFF-AR-10000716,Art,$11.16,2,0%,$0.00,$4.35,39%,$6.81,$3.40
CA-2012-110667,2012-04-04,2012-04-08,4,Standard Class,NF-18595,Home Office,New York City,East,FUR-FU-10004622,Furnishings,$108.40,2,0%,$0.00,$22.76,21%,$85.64,$42.82
CA-2012-110667,2012-04-04,2012-04-08,4,Standard Class,NF-18595,Home Office,New York City,East,OFF-BI-10002735,Binders,$82.34,3,20%,$16.47,$27.79,34%,$54.55,$18.18
CA-2012-110667,2012-04-04,2012-04-08,4,Standard Class,NF-18595,Home Office,New York City,East,OFF-BI-10003529,Binders,$9.09,4,20%,$1.82,$3.29,36%,$5.79,$1.45
CA-2014-167150,2014-12-11,2014-12-18,7,Standard Class,BP-11185,Corporate,San Diego,West,OFF-BI-10001097,Binders,$19.94,4,20%,$3.99,$7.23,36%,$12.71,$3.18
CA-2014-167150,2014-12-11,2014-12-18,7,Standard Class,BP-11185,Corporate,San Diego,West,OFF-BI-10001597,Binders,$65.57,2,20%,$13.11,$22.95,35%,$42.62,$21.31
CA-2013-105284,2013-11-25,2013-12-02,7,Standard Class,MG-17650,Home Office,Philadelphia,East,OFF-FA-10001754,Fasteners,$4.42,3,20%,$0.88,$1.60,36%,$2.82,$0.94
US-2012-125374,2012-03-23,2012-03-29,6,Standard Class,JD-16060,Consumer,Houston,Central,FUR-CH-10003396,Chairs,$107.77,2,30%,$32.33,-$29.25,-27%,$137.02,$68.51
CA-2012-161263,2012-04-16,2012-04-21,5,Standard Class,TS-21160,Corporate,Toledo,East,OFF-AP-10002350,Appliances,$45.22,3,20%,$9.04,$4.52,10%,$40.69,$13.56
CA-2012-161263,2012-04-16,2012-04-21,5,Standard Class,TS-21160,Corporate,Toledo,East,OFF-FA-10004838,Fasteners,$10.42,7,20%,$2.08,-$2.21,-21%,$12.63,$1.80
CA-2012-161263,2012-04-16,2012-04-21,5,Standard Class,TS-21160,Corporate,Toledo,East,OFF-AR-10004757,Art,$7.87,3,20%,$1.57,$1.28,16%,$6.59,$2.20
CA-2012-161263,2012-04-16,2012-04-21,5,Standard Class,TS-21160,Corporate,Toledo,East,TEC-PH-10002115,Phones,$118.78,3,40%,$47.51,-$27.72,-23%,$146.50,$48.83
CA-2012-161263,2012-04-16,2012-04-21,5,Standard Class,TS-21160,Corporate,Toledo,East,OFF-FA-10003059,Fasteners,$1.45,1,20%,$0.29,$0.24,16%,$1.21,$1.21
CA-2012-161263,2012-04-16,2012-04-21,5,Standard Class,TS-21160,Corporate,Toledo,East,OFF-BI-10004330,Binders,$55.47,5,70%,$38.83,-$46.23,-83%,$101.70,$20.34
CA-2013-157686,2013-10-02,2013-10-03,1,First Class,BD-11620,Consumer,San Francisco,West,FUR-CH-10001146,Chairs,$194.85,4,20%,$38.97,$12.18,6%,$182.67,$45.67
US-2014-139955,2014-09-29,2014-10-01,2,Second Class,CM-12160,Consumer,Brownsville,Central,OFF-SU-10001935,Supplies,$1.74,1,20%,$0.35,-$0.35,-20%,$2.09,$2.09
US-2012-150161,2012-07-25,2012-07-29,4,Standard Class,RB-19795,Home Office,Philadelphia,East,OFF-BI-10001524,Binders,$25.18,4,70%,$17.62,-$18.46,-73%,$43.64,$10.91
CA-2012-144652,2012-11-20,2012-11-26,6,Standard Class,SN-20560,Home Office,Los Angeles,West,OFF-AR-10003732,Art,$19.46,7,0%,$0.00,$5.06,26%,$14.40,$2.06
CA-2013-152814,2013-04-29,2013-05-03,4,Standard Class,EH-14005,Home Office,Denver,West,OFF-PA-10001970,Paper,$29.47,3,20%,$5.89,$9.95,34%,$19.53,$6.51
CA-2014-106943,2014-11-15,2014-11-20,5,Standard Class,FO-14305,Consumer,New York City,East,OFF-BI-10003669,Binders,$8.64,2,20%,$1.73,$3.02,35%,$5.62,$2.81
CA-2013-134348,2013-11-13,2013-11-20,7,Standard Class,MS-17710,Consumer,Mesa,West,OFF-BI-10003727,Binders,$6.27,5,70%,$4.39,-$4.60,-73%,$10.87,$2.17
CA-2013-134348,2013-11-13,2013-11-20,7,Standard Class,MS-17710,Consumer,Mesa,West,OFF-BI-10004967,Binders,$4.37,7,70%,$3.06,-$3.35,-77%,$7.72,$1.10
CA-2013-134348,2013-11-13,2013-11-20,7,Standard Class,MS-17710,Consumer,Mesa,West,TEC-AC-10003447,Accessories,$31.98,2,20%,$6.40,$2.00,6%,$29.99,$14.99
CA-2013-161781,2013-09-30,2013-10-01,1,First Class,CC-12100,Home Office,Columbus,Central,OFF-AR-10000255,Art,$40.88,7,0%,$0.00,$10.63,26%,$30.25,$4.32
CA-2014-132521,2014-09-24,2014-09-26,2,Second Class,DW-13540,Consumer,Seattle,West,OFF-AP-10002191,Appliances,$119.96,2,0%,$0.00,$33.59,28%,$86.37,$43.19
CA-2014-132521,2014-09-24,2014-09-26,2,Second Class,DW-13540,Consumer,Seattle,West,OFF-ST-10001325,Storage,$31.44,3,0%,$0.00,$8.49,27%,$22.95,$7.65
CA-2014-132521,2014-09-24,2014-09-26,2,Second Class,DW-13540,Consumer,Seattle,West,OFF-BI-10000404,Binders,$6.88,1,20%,$1.38,$2.32,34%,$4.56,$4.56
CA-2012-110016,2012-11-29,2012-12-04,5,Standard Class,BT-11395,Corporate,Detroit,Central,OFF-PA-10000349,Paper,$19.92,4,0%,$0.00,$9.36,47%,$10.56,$2.64
CA-2012-110016,2012-11-29,2012-12-04,5,Standard Class,BT-11395,Corporate,Detroit,Central,FUR-CH-10002880,Chairs,"$1,106.91",9,0%,$0.00,$121.76,11%,$985.15,$109.46
US-2013-143819,2013-03-02,2013-03-06,4,Standard Class,KD-16270,Consumer,Yonkers,East,FUR-TA-10001095,Tables,$836.59,8,40%,$334.64,-$264.92,-32%,"$1,101.51",$137.69
US-2013-143819,2013-03-02,2013-03-06,4,Standard Class,KD-16270,Consumer,Yonkers,East,OFF-PA-10003127,Paper,$26.38,1,0%,$0.00,$12.13,46%,$14.25,$14.25
US-2013-143819,2013-03-02,2013-03-06,4,Standard Class,KD-16270,Consumer,Yonkers,East,OFF-ST-10003208,Storage,$362.92,2,0%,$0.00,$105.25,29%,$257.67,$128.84
US-2013-143819,2013-03-02,2013-03-06,4,Standard Class,KD-16270,Consumer,Yonkers,East,TEC-MA-10003979,Machines,"$4,899.93",7,0%,$0.00,"$2,400.97",49%,"$2,498.96",$356.99
CA-2013-167584,2013-08-13,2013-08-13,0,Same Day,LC-16870,Consumer,Des Moines,Central,OFF-PA-10000029,Paper,$6.48,1,0%,$0.00,$3.11,48%,$3.37,$3.37
CA-2013-166163,2013-08-16,2013-08-21,5,Second Class,CY-12745,Corporate,Oakland,West,TEC-PH-10004896,Phones,$71.98,3,20%,$14.40,$7.20,10%,$64.78,$21.59
CA-2013-166163,2013-08-16,2013-08-21,5,Second Class,CY-12745,Corporate,Oakland,West,OFF-LA-10000452,Labels,$3.15,1,0%,$0.00,$1.51,48%,$1.64,$1.64
CA-2014-158407,2014-06-05,2014-06-11,6,Standard Class,LW-16990,Corporate,Monroe,South,FUR-FU-10001967,Furnishings,$31.98,2,20%,$6.40,$2.00,6%,$29.99,$14.99
CA-2014-158407,2014-06-05,2014-06-11,6,Standard Class,LW-16990,Corporate,Monroe,South,TEC-PH-10001819,Phones,$71.98,2,20%,$14.40,$25.19,35%,$46.79,$23.39
CA-2012-143490,2012-12-06,2012-12-13,7,Standard Class,NP-18325,Consumer,San Diego,West,OFF-AR-10002952,Art,$120.15,9,0%,$0.00,$33.64,28%,$86.51,$9.61
CA-2012-143490,2012-12-06,2012-12-13,7,Standard Class,NP-18325,Consumer,San Diego,West,TEC-PH-10000576,Phones,$219.18,2,20%,$43.84,$19.18,9%,$200.01,$100.00
CA-2012-165085,2012-12-27,2012-12-31,4,Standard Class,BT-11485,Home Office,Clinton,East,OFF-PA-10000605,Paper,$28.90,5,0%,$0.00,$14.16,49%,$14.74,$2.95
CA-2012-165085,2012-12-27,2012-12-31,4,Standard Class,BT-11485,Home Office,Clinton,East,OFF-AP-10002518,Appliances,$355.96,2,0%,$0.00,$103.23,29%,$252.73,$126.37
CA-2014-160423,2014-01-22,2014-01-27,5,Standard Class,PS-19045,Home Office,Charlotte,South,OFF-ST-10004340,Storage,$348.21,7,20%,$69.64,$30.47,9%,$317.74,$45.39
CA-2014-160423,2014-01-22,2014-01-27,5,Standard Class,PS-19045,Home Office,Charlotte,South,OFF-BI-10004001,Binders,$35.78,7,70%,$25.05,-$28.63,-80%,$64.41,$9.20
CA-2011-159338,2011-06-25,2011-06-28,3,First Class,NS-18640,Corporate,Los Angeles,West,FUR-TA-10004147,Tables,$447.84,5,20%,$89.57,$11.20,3%,$436.64,$87.33
CA-2013-107216,2013-06-15,2013-06-18,3,First Class,PV-18985,Home Office,San Francisco,West,OFF-AR-10001545,Art,$7.04,4,0%,$0.00,$2.04,29%,$5.00,$1.25
CA-2013-107216,2013-06-15,2013-06-18,3,First Class,PV-18985,Home Office,San Francisco,West,FUR-FU-10000206,Furnishings,$8.73,3,0%,$0.00,$4.10,47%,$4.63,$1.54
CA-2013-107216,2013-06-15,2013-06-18,3,First Class,PV-18985,Home Office,San Francisco,West,TEC-AC-10001013,Accessories,$29.29,1,0%,$0.00,$9.67,33%,$19.62,$19.62
CA-2013-107216,2013-06-15,2013-06-18,3,First Class,PV-18985,Home Office,San Francisco,West,OFF-AR-10002255,Art,$8.64,3,0%,$0.00,$2.51,29%,$6.13,$2.04
US-2014-145863,2014-04-22,2014-04-28,6,Standard Class,RP-19390,Consumer,Houston,Central,OFF-BI-10004140,Binders,$2.69,3,80%,$2.16,-$4.71,-175%,$7.41,$2.47
US-2014-145863,2014-04-22,2014-04-28,6,Standard Class,RP-19390,Consumer,Houston,Central,OFF-BI-10002049,Binders,$2.93,3,80%,$2.35,-$4.99,-170%,$7.92,$2.64
CA-2013-112340,2013-10-22,2013-10-28,6,Standard Class,NM-18520,Consumer,Riverside,West,OFF-PA-10001892,Paper,$22.92,3,0%,$0.00,$11.23,49%,$11.69,$3.90
US-2013-110156,2013-11-20,2013-11-25,5,Standard Class,EH-13945,Consumer,Houston,Central,OFF-ST-10000642,Storage,$100.70,6,20%,$20.14,-$16.36,-16%,$117.07,$19.51
US-2013-110156,2013-11-20,2013-11-25,5,Standard Class,EH-13945,Consumer,Houston,Central,FUR-FU-10000206,Furnishings,$2.33,2,60%,$1.40,-$0.76,-33%,$3.08,$1.54
US-2013-110156,2013-11-20,2013-11-25,5,Standard Class,EH-13945,Consumer,Houston,Central,OFF-BI-10003676,Binders,$10.78,5,80%,$8.62,-$17.25,-160%,$28.03,$5.61
US-2013-110156,2013-11-20,2013-11-25,5,Standard Class,EH-13945,Consumer,Houston,Central,OFF-FA-10003495,Fasteners,$58.37,12,20%,$11.67,$21.89,38%,$36.48,$3.04
US-2013-110156,2013-11-20,2013-11-25,5,Standard Class,EH-13945,Consumer,Houston,Central,OFF-EN-10003798,Envelopes,$40.97,3,20%,$8.19,$13.83,34%,$27.14,$9.05
US-2013-110156,2013-11-20,2013-11-25,5,Standard Class,EH-13945,Consumer,Houston,Central,TEC-PH-10003589,Phones,$71.96,5,20%,$14.39,$25.19,35%,$46.77,$9.35
US-2013-110156,2013-11-20,2013-11-25,5,Standard Class,EH-13945,Consumer,Houston,Central,OFF-PA-10004735,Paper,$10.37,2,20%,$2.07,$3.63,35%,$6.74,$3.37
US-2013-110156,2013-11-20,2013-11-25,5,Standard Class,EH-13945,Consumer,Houston,Central,OFF-BI-10002609,Binders,$1.19,2,80%,$0.95,-$2.03,-170%,$3.22,$1.61
CA-2014-140585,2014-12-19,2014-12-24,5,Second Class,RA-19915,Consumer,Encinitas,West,OFF-BI-10003364,Binders,$46.67,2,20%,$9.33,$16.34,35%,$30.34,$15.17
CA-2014-140585,2014-12-19,2014-12-24,5,Second Class,RA-19915,Consumer,Encinitas,West,FUR-BO-10002206,Bookcases,$119.83,1,15%,$17.98,-$12.69,-11%,$132.52,$132.52
CA-2014-140585,2014-12-19,2014-12-24,5,Second Class,RA-19915,Consumer,Encinitas,West,TEC-AC-10003610,Accessories,$119.98,2,0%,$0.00,$57.59,48%,$62.39,$31.19
CA-2013-144855,2013-07-23,2013-07-25,2,Second Class,DL-13495,Corporate,San Francisco,West,OFF-LA-10003766,Labels,$6.30,2,0%,$0.00,$3.02,48%,$3.28,$1.64
CA-2012-142755,2012-09-04,2012-09-08,4,Standard Class,CS-12355,Consumer,Roswell,South,OFF-PA-10001970,Paper,$279.90,5,0%,$0.00,$137.15,49%,$142.75,$28.55
CA-2012-142755,2012-09-04,2012-09-08,4,Standard Class,CS-12355,Consumer,Roswell,South,TEC-AC-10002049,Accessories,$619.95,5,0%,$0.00,$111.59,18%,$508.36,$101.67
CA-2012-142755,2012-09-04,2012-09-08,4,Standard Class,CS-12355,Consumer,Roswell,South,OFF-PA-10000141,Paper,$4.36,2,0%,$0.00,$2.05,47%,$2.31,$1.16
CA-2012-142755,2012-09-04,2012-09-08,4,Standard Class,CS-12355,Consumer,Roswell,South,OFF-EN-10004459,Envelopes,$15.28,2,0%,$0.00,$7.49,49%,$7.79,$3.90
US-2011-147627,2011-01-21,2011-01-27,6,Standard Class,HL-15040,Consumer,Jonesboro,South,TEC-PH-10001061,Phones,$699.93,7,0%,$0.00,$181.98,26%,$517.95,$73.99
US-2011-147627,2011-01-21,2011-01-27,6,Standard Class,HL-15040,Consumer,Jonesboro,South,OFF-AR-10002375,Art,$22.96,7,0%,$0.00,$6.66,29%,$16.30,$2.33
US-2011-147627,2011-01-21,2011-01-27,6,Standard Class,HL-15040,Consumer,Jonesboro,South,FUR-FU-10003194,Furnishings,$38.60,4,0%,$0.00,$11.58,30%,$27.02,$6.76
US-2011-147627,2011-01-21,2011-01-27,6,Standard Class,HL-15040,Consumer,Jonesboro,South,OFF-AR-10003811,Art,$6.63,3,0%,$0.00,$1.79,27%,$4.84,$1.61
US-2011-147627,2011-01-21,2011-01-27,6,Standard Class,HL-15040,Consumer,Jonesboro,South,OFF-EN-10001539,Envelopes,$23.34,3,0%,$0.00,$10.97,47%,$12.37,$4.12
US-2011-147627,2011-01-21,2011-01-27,6,Standard Class,HL-15040,Consumer,Jonesboro,South,FUR-CH-10002331,Chairs,"$1,067.94",3,0%,$0.00,$224.27,21%,$843.67,$281.22
CA-2012-105970,2012-03-02,2012-03-07,5,Standard Class,PA-19060,Home Office,Richmond,Central,OFF-AR-10003156,Art,$10.16,1,0%,$0.00,$2.64,26%,$7.52,$7.52
CA-2012-105970,2012-03-02,2012-03-07,5,Standard Class,PA-19060,Home Office,Richmond,Central,OFF-EN-10001532,Envelopes,$101.88,6,0%,$0.00,$50.94,50%,$50.94,$8.49
CA-2013-112102,2013-04-13,2013-04-17,4,Standard Class,BD-11605,Consumer,Springfield,South,FUR-TA-10004086,Tables,$343.92,4,0%,$0.00,$75.66,22%,$268.26,$67.06
CA-2013-112102,2013-04-13,2013-04-17,4,Standard Class,BD-11605,Consumer,Springfield,South,OFF-PA-10000100,Paper,$40.99,1,0%,$0.00,$20.09,49%,$20.90,$20.90
CA-2013-112102,2013-04-13,2013-04-17,4,Standard Class,BD-11605,Consumer,Springfield,South,OFF-EN-10002500,Envelopes,$63.90,5,0%,$0.00,$28.76,45%,$35.15,$7.03
US-2013-114776,2013-12-07,2013-12-08,1,First Class,GG-14650,Corporate,Antioch,West,OFF-PA-10004100,Paper,$19.44,3,0%,$0.00,$9.33,48%,$10.11,$3.37
US-2013-134908,2013-06-06,2013-06-10,4,Standard Class,JS-15940,Home Office,Philadelphia,East,OFF-ST-10003479,Storage,$124.61,4,20%,$24.92,-$23.36,-19%,$147.97,$36.99
US-2013-134908,2013-06-06,2013-06-10,4,Standard Class,JS-15940,Home Office,Philadelphia,East,OFF-LA-10000973,Labels,$7.56,3,20%,$1.51,$2.65,35%,$4.91,$1.64
US-2013-148803,2013-12-12,2013-12-12,0,Same Day,LR-16915,Consumer,Homestead,South,OFF-ST-10001476,Storage,$85.22,3,20%,$17.04,$7.46,9%,$77.77,$25.92
CA-2013-152170,2013-11-13,2013-11-16,3,Second Class,FH-14275,Corporate,La Porte,Central,OFF-EN-10002831,Envelopes,$287.52,8,0%,$0.00,$129.38,45%,$158.14,$19.77
CA-2013-152170,2013-11-13,2013-11-16,3,Second Class,FH-14275,Corporate,La Porte,Central,OFF-AP-10002350,Appliances,$37.68,2,0%,$0.00,$10.55,28%,$27.13,$13.56
CA-2013-152170,2013-11-13,2013-11-16,3,Second Class,FH-14275,Corporate,La Porte,Central,OFF-PA-10001763,Paper,$19.98,2,0%,$0.00,$8.99,45%,$10.99,$5.49
CA-2013-152170,2013-11-13,2013-11-16,3,Second Class,FH-14275,Corporate,La Porte,Central,OFF-AR-10003394,Art,$20.58,7,0%,$0.00,$5.56,27%,$15.02,$2.15
CA-2013-152170,2013-11-13,2013-11-16,3,Second Class,FH-14275,Corporate,La Porte,Central,OFF-BI-10002072,Binders,$17.38,2,0%,$0.00,$8.69,50%,$8.69,$4.35
CA-2011-146969,2011-09-29,2011-10-03,4,Standard Class,AP-10915,Consumer,Los Angeles,West,FUR-FU-10004188,Furnishings,$204.60,2,0%,$0.00,$53.20,26%,$151.40,$75.70
CA-2011-146969,2011-09-29,2011-10-03,4,Standard Class,AP-10915,Consumer,Los Angeles,West,OFF-FA-10001561,Fasteners,$8.72,4,0%,$0.00,$2.88,33%,$5.84,$1.46
CA-2011-146969,2011-09-29,2011-10-03,4,Standard Class,AP-10915,Consumer,Los Angeles,West,OFF-PA-10002105,Paper,$6.48,1,0%,$0.00,$3.11,48%,$3.37,$3.37
CA-2011-146969,2011-09-29,2011-10-03,4,Standard Class,AP-10915,Consumer,Los Angeles,West,TEC-MA-10004241,Machines,$686.32,2,20%,$137.26,$223.05,33%,$463.27,$231.63
CA-2011-146969,2011-09-29,2011-10-03,4,Standard Class,AP-10915,Consumer,Los Angeles,West,OFF-ST-10004340,Storage,$62.18,1,0%,$0.00,$16.79,27%,$45.39,$45.39
CA-2012-112452,2012-04-04,2012-04-04,0,Same Day,NC-18340,Consumer,Lansing,Central,OFF-AP-10003849,Appliances,$644.08,2,10%,$64.41,$107.35,17%,$536.73,$268.37
CA-2012-112452,2012-04-04,2012-04-04,0,Same Day,NC-18340,Consumer,Lansing,Central,OFF-FA-10000735,Fasteners,$5.84,2,0%,$0.00,$2.63,45%,$3.21,$1.61
CA-2012-112452,2012-04-04,2012-04-04,0,Same Day,NC-18340,Consumer,Lansing,Central,OFF-BI-10003350,Binders,$12.76,2,0%,$0.00,$5.87,46%,$6.89,$3.45
CA-2012-112452,2012-04-04,2012-04-04,0,Same Day,NC-18340,Consumer,Lansing,Central,TEC-PH-10000307,Phones,$10.95,1,0%,$0.00,$0.44,4%,$10.51,$10.51
CA-2012-112452,2012-04-04,2012-04-04,0,Same Day,NC-18340,Consumer,Lansing,Central,TEC-CO-10004202,Copiers,$599.98,2,0%,$0.00,$209.99,35%,$389.99,$194.99
CA-2012-113971,2012-05-08,2012-05-14,6,Standard Class,CB-12535,Corporate,Cuyahoga Falls,East,FUR-FU-10001852,Furnishings,$8.35,6,20%,$1.67,$1.25,15%,$7.10,$1.18
CA-2014-160395,2014-01-01,2014-01-07,6,Standard Class,KL-16555,Corporate,Reno,West,OFF-AR-10003759,Art,$3.64,2,0%,$0.00,$1.64,45%,$2.00,$1.00
CA-2014-160395,2014-01-01,2014-01-07,6,Standard Class,KL-16555,Corporate,Reno,West,OFF-BI-10003984,Binders,$159.77,7,20%,$31.95,$53.92,34%,$105.85,$15.12
CA-2011-136567,2011-12-20,2011-12-21,1,First Class,PS-19045,Home Office,Harrisonburg,South,OFF-ST-10004337,Storage,$122.48,2,0%,$0.00,$0.00,0%,$122.48,$61.24
CA-2011-136567,2011-12-20,2011-12-21,1,First Class,PS-19045,Home Office,Harrisonburg,South,FUR-TA-10001932,Tables,"$2,244.48",7,0%,$0.00,$493.79,22%,"$1,750.69",$250.10
CA-2011-136567,2011-12-20,2011-12-21,1,First Class,PS-19045,Home Office,Harrisonburg,South,OFF-BI-10003982,Binders,$62.31,3,0%,$0.00,$29.29,47%,$33.02,$11.01
CA-2011-136567,2011-12-20,2011-12-21,1,First Class,PS-19045,Home Office,Harrisonburg,South,FUR-TA-10000617,Tables,$455.10,2,0%,$0.00,$100.12,22%,$354.98,$177.49
CA-2013-149314,2013-07-03,2013-07-08,5,Second Class,GB-14530,Corporate,Los Angeles,West,FUR-CH-10002126,Chairs,$195.18,1,20%,$39.04,$19.52,10%,$175.67,$175.67
CA-2014-147039,2014-06-30,2014-07-05,5,Standard Class,AA-10315,Consumer,Minneapolis,Central,OFF-AP-10000576,Appliances,$362.94,3,0%,$0.00,$90.74,25%,$272.21,$90.74
CA-2014-147039,2014-06-30,2014-07-05,5,Standard Class,AA-10315,Consumer,Minneapolis,Central,OFF-BI-10004654,Binders,$11.54,2,0%,$0.00,$5.77,50%,$5.77,$2.89
CA-2011-126522,2011-09-01,2011-09-05,4,Second Class,LT-16765,Consumer,Escondido,West,OFF-AR-10004042,Art,$53.94,3,0%,$0.00,$15.64,29%,$38.30,$12.77
CA-2011-127964,2011-03-03,2011-03-08,5,Standard Class,AP-10720,Home Office,New York City,East,TEC-PH-10004700,Phones,$9.99,1,0%,$0.00,$4.60,46%,$5.39,$5.39
CA-2011-127964,2011-03-03,2011-03-08,5,Standard Class,AP-10720,Home Office,New York City,East,OFF-BI-10004593,Binders,$125.76,3,20%,$25.15,$40.87,33%,$84.89,$28.30
